question,question_fr,order,disagg_var1,disagg_var1_fr,disaggregate1,disaggregate1_fr,label,label_fr,colpercent,round,collowercl,coluppercl,numerator,denominator,Suppress,notes,notes_fr,notes2,notes2_fr,Table,infobase_order
Source of non-prescribed opioids,Source d’opioïdes non prescrits,39,Size of city or town of residence,Population de la ville ou du village de résidence,"Large urban population centre (100,000+ people)",Grand centre urbain (100 000 habitants ou plus),From a drug dealer or stranger in person,Auprès d’un revendeur de drogue ou d’un inconnu,18.19282625,,11.23035356,28.10517332,18,79,,"Among those who have used opioids that were not prescribed to them in the past 12 months, percent who obtained them from various sources.","Parmi ceux ayant consommé des opioïdes qui ne leur avaient pas été prescrits au cours des 12 derniers mois, pourcentage qui les ont obtenus de différentes sources.",,,Table PR_Q22r * AGS_Q05,22
Source of non-prescribed opioids,Source d’opioïdes non prescrits,39,Size of city or town of residence,Population de la ville ou du village de résidence,"Large urban population centre (100,000+ people)",Grand centre urbain (100 000 habitants ou plus),"Other source (e.g., internet, stolen, another country)","Autre source (par ex. sur internet, en les volant, dans un autre pays)",14.16395788,,8.135559179,23.51587797,10,79,,"Among those who have used opioids that were not prescribed to them in the past 12 months, percent who obtained them from various sources.","Parmi ceux ayant consommé des opioïdes qui ne leur avaient pas été prescrits au cours des 12 derniers mois, pourcentage qui les ont obtenus de différentes sources.",,,Table PR_Q22r * AGS_Q05,22
Source of non-prescribed opioids,Source d’opioïdes non prescrits,39,Household income,Le revenu du ménage,"$0 - $19,999",0 $ - 19 999 $,From a friend or relative,Auprès d’un ami ou d’un parent,37.7175899,,17.23242578,63.78716948,13,31,,"Among those who have used opioids that were not prescribed to them in the past 12 months, percent who obtained them from various sources.","Parmi ceux ayant consommé des opioïdes qui ne leur avaient pas été prescrits au cours des 12 derniers mois, pourcentage qui les ont obtenus de différentes sources.",,,Table PR_Q22r * DEM_Q14r,22
Source of non-prescribed opioids,Source d’opioïdes non prescrits,39,Household income,Le revenu du ménage,"$0 - $19,999",0 $ - 19 999 $,From a drug dealer or stranger in person,Auprès d’un revendeur de drogue ou d’un inconnu,42.40661679,,19.78591514,68.72990585,13,31,,"Among those who have used opioids that were not prescribed to them in the past 12 months, percent who obtained them from various sources.","Parmi ceux ayant consommé des opioïdes qui ne leur avaient pas été prescrits au cours des 12 derniers mois, pourcentage qui les ont obtenus de différentes sources.",,,Table PR_Q22r * DEM_Q14r,22
Source of non-prescribed opioids,Source d’opioïdes non prescrits,39,Household income,Le revenu du ménage,"$0 - $19,999",0 $ - 19 999 $,"Other source (e.g., internet, stolen, another country)","Autre source (par ex. sur internet, en les volant, dans un autre pays)",19.87579331,,7.356002417,43.6616988,5,31,,"Among those who have used opioids that were not prescribed to them in the past 12 months, percent who obtained them from various sources.","Parmi ceux ayant consommé des opioïdes qui ne leur avaient pas été prescrits au cours des 12 derniers mois, pourcentage qui les ont obtenus de différentes sources.",,,Table PR_Q22r * DEM_Q14r,22
Source of non-prescribed opioids,Source d’opioïdes non prescrits,39,Household income,Le revenu du ménage,"$20,000 - $39,999",20 000 $ - 39 999 $,From a friend or relative,Auprès d’un ami ou d’un parent,,,,,13,18,N < 30,"Among those who have used opioids that were not prescribed to them in the past 12 months, percent who obtained them from various sources.","Parmi ceux ayant consommé des opioïdes qui ne leur avaient pas été prescrits au cours des 12 derniers mois, pourcentage qui les ont obtenus de différentes sources.",,,Table PR_Q22r * DEM_Q14r,22
Source of non-prescribed opioids,Source d’opioïdes non prescrits,39,Household income,Le revenu du ménage,"$20,000 - $39,999",20 000 $ - 39 999 $,From a drug dealer or stranger in person,Auprès d’un revendeur de drogue ou d’un inconnu,,v,,,2,18,N < 30,"Among those who have used opioids that were not prescribed to them in the past 12 months, percent who obtained them from various sources.","Parmi ceux ayant consommé des opioïdes qui ne leur avaient pas été prescrits au cours des 12 derniers mois, pourcentage qui les ont obtenus de différentes sources.",,,Table PR_Q22r * DEM_Q14r,22
Source of non-prescribed opioids,Source d’opioïdes non prescrits,39,Household income,Le revenu du ménage,"$20,000 - $39,999",20 000 $ - 39 999 $,"Other source (e.g., internet, stolen, another country)","Autre source (par ex. sur internet, en les volant, dans un autre pays)",,,,,3,18,N < 30,"Among those who have used opioids that were not prescribed to them in the past 12 months, percent who obtained them from various sources.","Parmi ceux ayant consommé des opioïdes qui ne leur avaient pas été prescrits au cours des 12 derniers mois, pourcentage qui les ont obtenus de différentes sources.",,,Table PR_Q22r * DEM_Q14r,22
Source of non-prescribed opioids,Source d’opioïdes non prescrits,39,Household income,Le revenu du ménage,"$40,000 - $59,999",40 000 $ - 59 999 $,From a friend or relative,Auprès d’un ami ou d’un parent,,^,,,16,19,N < 30,"Among those who have used opioids that were not prescribed to them in the past 12 months, percent who obtained them from various sources.","Parmi ceux ayant consommé des opioïdes qui ne leur avaient pas été prescrits au cours des 12 derniers mois, pourcentage qui les ont obtenus de différentes sources.",,,Table PR_Q22r * DEM_Q14r,22
Source of non-prescribed opioids,Source d’opioïdes non prescrits,39,Household income,Le revenu du ménage,"$40,000 - $59,999",40 000 $ - 59 999 $,From a drug dealer or stranger in person,Auprès d’un revendeur de drogue ou d’un inconnu,,v,,,3,19,N < 30,"Among those who have used opioids that were not prescribed to them in the past 12 months, percent who obtained them from various sources.","Parmi ceux ayant consommé des opioïdes qui ne leur avaient pas été prescrits au cours des 12 derniers mois, pourcentage qui les ont obtenus de différentes sources.",,,Table PR_Q22r * DEM_Q14r,22
Source of non-prescribed opioids,Source d’opioïdes non prescrits,39,Household income,Le revenu du ménage,"$40,000 - $59,999",40 000 $ - 59 999 $,"Other source (e.g., internet, stolen, another country)","Autre source (par ex. sur internet, en les volant, dans un autre pays)",,,,,0,19,N < 30,"Among those who have used opioids that were not prescribed to them in the past 12 months, percent who obtained them from various sources.","Parmi ceux ayant consommé des opioïdes qui ne leur avaient pas été prescrits au cours des 12 derniers mois, pourcentage qui les ont obtenus de différentes sources.",,,Table PR_Q22r * DEM_Q14r,22
Source of non-prescribed opioids,Source d’opioïdes non prescrits,39,Household income,Le revenu du ménage,"$60,000 - $79,999",60 000 $ - 79 999 $,From a friend or relative,Auprès d’un ami ou d’un parent,,,,,6,10,N < 30,"Among those who have used opioids that were not prescribed to them in the past 12 months, percent who obtained them from various sources.","Parmi ceux ayant consommé des opioïdes qui ne leur avaient pas été prescrits au cours des 12 derniers mois, pourcentage qui les ont obtenus de différentes sources.",,,Table PR_Q22r * DEM_Q14r,22
Source of non-prescribed opioids,Source d’opioïdes non prescrits,39,Household income,Le revenu du ménage,"$60,000 - $79,999",60 000 $ - 79 999 $,From a drug dealer or stranger in person,Auprès d’un revendeur de drogue ou d’un inconnu,,,,,2,10,N < 30,"Among those who have used opioids that were not prescribed to them in the past 12 months, percent who obtained them from various sources.","Parmi ceux ayant consommé des opioïdes qui ne leur avaient pas été prescrits au cours des 12 derniers mois, pourcentage qui les ont obtenus de différentes sources.",,,Table PR_Q22r * DEM_Q14r,22
Source of non-prescribed opioids,Source d’opioïdes non prescrits,39,Household income,Le revenu du ménage,"$60,000 - $79,999",60 000 $ - 79 999 $,"Other source (e.g., internet, stolen, another country)","Autre source (par ex. sur internet, en les volant, dans un autre pays)",,,,,2,10,N < 30,"Among those who have used opioids that were not prescribed to them in the past 12 months, percent who obtained them from various sources.","Parmi ceux ayant consommé des opioïdes qui ne leur avaient pas été prescrits au cours des 12 derniers mois, pourcentage qui les ont obtenus de différentes sources.",,,Table PR_Q22r * DEM_Q14r,22
Source of non-prescribed opioids,Source d’opioïdes non prescrits,39,Household income,Le revenu du ménage,"$80,000 - $99,999",80 000 $ - 99 999 $,From a friend or relative,Auprès d’un ami ou d’un parent,,,,,13,21,N < 30,"Among those who have used opioids that were not prescribed to them in the past 12 months, percent who obtained them from various sources.","Parmi ceux ayant consommé des opioïdes qui ne leur avaient pas été prescrits au cours des 12 derniers mois, pourcentage qui les ont obtenus de différentes sources.",,,Table PR_Q22r * DEM_Q14r,22
Source of non-prescribed opioids,Source d’opioïdes non prescrits,39,Household income,Le revenu du ménage,"$80,000 - $99,999",80 000 $ - 99 999 $,From a drug dealer or stranger in person,Auprès d’un revendeur de drogue ou d’un inconnu,,v,,,6,21,N < 30,"Among those who have used opioids that were not prescribed to them in the past 12 months, percent who obtained them from various sources.","Parmi ceux ayant consommé des opioïdes qui ne leur avaient pas été prescrits au cours des 12 derniers mois, pourcentage qui les ont obtenus de différentes sources.",,,Table PR_Q22r * DEM_Q14r,22
Source of non-prescribed opioids,Source d’opioïdes non prescrits,39,Household income,Le revenu du ménage,"$80,000 - $99,999",80 000 $ - 99 999 $,"Other source (e.g., internet, stolen, another country)","Autre source (par ex. sur internet, en les volant, dans un autre pays)",,,,,2,21,N < 30,"Among those who have used opioids that were not prescribed to them in the past 12 months, percent who obtained them from various sources.","Parmi ceux ayant consommé des opioïdes qui ne leur avaient pas été prescrits au cours des 12 derniers mois, pourcentage qui les ont obtenus de différentes sources.",,,Table PR_Q22r * DEM_Q14r,22
Source of non-prescribed opioids,Source d’opioïdes non prescrits,39,Household income,Le revenu du ménage,"$100,000 - $149,999",100 000 $ - 149 999 $,From a friend or relative,Auprès d’un ami ou d’un parent,,,,,14,19,N < 30,"Among those who have used opioids that were not prescribed to them in the past 12 months, percent who obtained them from various sources.","Parmi ceux ayant consommé des opioïdes qui ne leur avaient pas été prescrits au cours des 12 derniers mois, pourcentage qui les ont obtenus de différentes sources.",,,Table PR_Q22r * DEM_Q14r,22
Source of non-prescribed opioids,Source d’opioïdes non prescrits,39,Household income,Le revenu du ménage,"$100,000 - $149,999",100 000 $ - 149 999 $,From a drug dealer or stranger in person,Auprès d’un revendeur de drogue ou d’un inconnu,,,,,2,19,N < 30,"Among those who have used opioids that were not prescribed to them in the past 12 months, percent who obtained them from various sources.","Parmi ceux ayant consommé des opioïdes qui ne leur avaient pas été prescrits au cours des 12 derniers mois, pourcentage qui les ont obtenus de différentes sources.",,,Table PR_Q22r * DEM_Q14r,22
Source of non-prescribed opioids,Source d’opioïdes non prescrits,39,Household income,Le revenu du ménage,"$100,000 - $149,999",100 000 $ - 149 999 $,"Other source (e.g., internet, stolen, another country)","Autre source (par ex. sur internet, en les volant, dans un autre pays)",,,,,3,19,N < 30,"Among those who have used opioids that were not prescribed to them in the past 12 months, percent who obtained them from various sources.","Parmi ceux ayant consommé des opioïdes qui ne leur avaient pas été prescrits au cours des 12 derniers mois, pourcentage qui les ont obtenus de différentes sources.",,,Table PR_Q22r * DEM_Q14r,22
Source of non-prescribed opioids,Source d’opioïdes non prescrits,39,Household income,Le revenu du ménage,"$150,000+","150,000 $ +",From a friend or relative,Auprès d’un ami ou d’un parent,,,,,9,14,N < 30,"Among those who have used opioids that were not prescribed to them in the past 12 months, percent who obtained them from various sources.","Parmi ceux ayant consommé des opioïdes qui ne leur avaient pas été prescrits au cours des 12 derniers mois, pourcentage qui les ont obtenus de différentes sources.",,,Table PR_Q22r * DEM_Q14r,22
Source of non-prescribed opioids,Source d’opioïdes non prescrits,39,Household income,Le revenu du ménage,"$150,000+","150,000 $ +",From a drug dealer or stranger in person,Auprès d’un revendeur de drogue ou d’un inconnu,,,,,3,14,N < 30,"Among those who have used opioids that were not prescribed to them in the past 12 months, percent who obtained them from various sources.","Parmi ceux ayant consommé des opioïdes qui ne leur avaient pas été prescrits au cours des 12 derniers mois, pourcentage qui les ont obtenus de différentes sources.",,,Table PR_Q22r * DEM_Q14r,22
Source of non-prescribed opioids,Source d’opioïdes non prescrits,39,Household income,Le revenu du ménage,"$150,000+","150,000 $ +","Other source (e.g., internet, stolen, another country)","Autre source (par ex. sur internet, en les volant, dans un autre pays)",,,,,2,14,N < 30,"Among those who have used opioids that were not prescribed to them in the past 12 months, percent who obtained them from various sources.","Parmi ceux ayant consommé des opioïdes qui ne leur avaient pas été prescrits au cours des 12 derniers mois, pourcentage qui les ont obtenus de différentes sources.",,,Table PR_Q22r * DEM_Q14r,22
Source of non-prescribed opioids,Source d’opioïdes non prescrits,39,Languages spoken well enough to conduct a conversation,Langues suffisamment bien parlées pour mener une conversation,English only,Anglais seulement,From a friend or relative,Auprès d’un ami ou d’un parent,61.99866987,,51.21840969,71.71234665,65,101,,"Among those who have used opioids that were not prescribed to them in the past 12 months, percent who obtained them from various sources.","Parmi ceux ayant consommé des opioïdes qui ne leur avaient pas été prescrits au cours des 12 derniers mois, pourcentage qui les ont obtenus de différentes sources.",,,Table PR_Q22r * DEM_Q05,22
Source of non-prescribed opioids,Source d’opioïdes non prescrits,39,Languages spoken well enough to conduct a conversation,Langues suffisamment bien parlées pour mener une conversation,English only,Anglais seulement,From a drug dealer or stranger in person,Auprès d’un revendeur de drogue ou d’un inconnu,26.27538062,,17.97733076,36.69033401,26,101,,"Among those who have used opioids that were not prescribed to them in the past 12 months, percent who obtained them from various sources.","Parmi ceux ayant consommé des opioïdes qui ne leur avaient pas été prescrits au cours des 12 derniers mois, pourcentage qui les ont obtenus de différentes sources.",,,Table PR_Q22r * DEM_Q05,22
Source of non-prescribed opioids,Source d’opioïdes non prescrits,39,Languages spoken well enough to conduct a conversation,Langues suffisamment bien parlées pour mener une conversation,English only,Anglais seulement,"Other source (e.g., internet, stolen, another country)","Autre source (par ex. sur internet, en les volant, dans un autre pays)",11.7259495,,6.660210694,19.82626452,10,101,,"Among those who have used opioids that were not prescribed to them in the past 12 months, percent who obtained them from various sources.","Parmi ceux ayant consommé des opioïdes qui ne leur avaient pas été prescrits au cours des 12 derniers mois, pourcentage qui les ont obtenus de différentes sources.",,,Table PR_Q22r * DEM_Q05,22
Source of non-prescribed opioids,Source d’opioïdes non prescrits,39,Languages spoken well enough to conduct a conversation,Langues suffisamment bien parlées pour mener une conversation,French only,Français seulement,From a friend or relative,Auprès d’un ami ou d’un parent,,,,,2,3,N < 30,"Among those who have used opioids that were not prescribed to them in the past 12 months, percent who obtained them from various sources.","Parmi ceux ayant consommé des opioïdes qui ne leur avaient pas été prescrits au cours des 12 derniers mois, pourcentage qui les ont obtenus de différentes sources.",,,Table PR_Q22r * DEM_Q05,22
Source of non-prescribed opioids,Source d’opioïdes non prescrits,39,Languages spoken well enough to conduct a conversation,Langues suffisamment bien parlées pour mener une conversation,French only,Français seulement,From a drug dealer or stranger in person,Auprès d’un revendeur de drogue ou d’un inconnu,,,,,0,3,N < 30,"Among those who have used opioids that were not prescribed to them in the past 12 months, percent who obtained them from various sources.","Parmi ceux ayant consommé des opioïdes qui ne leur avaient pas été prescrits au cours des 12 derniers mois, pourcentage qui les ont obtenus de différentes sources.",,,Table PR_Q22r * DEM_Q05,22
Source of non-prescribed opioids,Source d’opioïdes non prescrits,39,Languages spoken well enough to conduct a conversation,Langues suffisamment bien parlées pour mener une conversation,French only,Français seulement,"Other source (e.g., internet, stolen, another country)","Autre source (par ex. sur internet, en les volant, dans un autre pays)",,,,,1,3,N < 30,"Among those who have used opioids that were not prescribed to them in the past 12 months, percent who obtained them from various sources.","Parmi ceux ayant consommé des opioïdes qui ne leur avaient pas été prescrits au cours des 12 derniers mois, pourcentage qui les ont obtenus de différentes sources.",,,Table PR_Q22r * DEM_Q05,22
Source of non-prescribed opioids,Source d’opioïdes non prescrits,39,Languages spoken well enough to conduct a conversation,Langues suffisamment bien parlées pour mener une conversation,Both English and French,Anglais et français,From a friend or relative,Auprès d’un ami ou d’un parent,67.60352052,,44.24689912,84.58438007,22,34,,"Among those who have used opioids that were not prescribed to them in the past 12 months, percent who obtained them from various sources.","Parmi ceux ayant consommé des opioïdes qui ne leur avaient pas été prescrits au cours des 12 derniers mois, pourcentage qui les ont obtenus de différentes sources.",,,Table PR_Q22r * DEM_Q05,22
Source of non-prescribed opioids,Source d’opioïdes non prescrits,39,Languages spoken well enough to conduct a conversation,Langues suffisamment bien parlées pour mener une conversation,Both English and French,Anglais et français,From a drug dealer or stranger in person,Auprès d’un revendeur de drogue ou d’un inconnu,18.37138051,,7.241494759,39.3505644,6,34,,"Among those who have used opioids that were not prescribed to them in the past 12 months, percent who obtained them from various sources.","Parmi ceux ayant consommé des opioïdes qui ne leur avaient pas été prescrits au cours des 12 derniers mois, pourcentage qui les ont obtenus de différentes sources.",,,Table PR_Q22r * DEM_Q05,22
Source of non-prescribed opioids,Source d’opioïdes non prescrits,39,Languages spoken well enough to conduct a conversation,Langues suffisamment bien parlées pour mener une conversation,Both English and French,Anglais et français,"Other source (e.g., internet, stolen, another country)","Autre source (par ex. sur internet, en les volant, dans un autre pays)",14.02509897,,6.026159259,29.32799076,6,34,,"Among those who have used opioids that were not prescribed to them in the past 12 months, percent who obtained them from various sources.","Parmi ceux ayant consommé des opioïdes qui ne leur avaient pas été prescrits au cours des 12 derniers mois, pourcentage qui les ont obtenus de différentes sources.",,,Table PR_Q22r * DEM_Q05,22
Source of non-prescribed opioids,Source d’opioïdes non prescrits,39,Languages spoken well enough to conduct a conversation,Langues suffisamment bien parlées pour mener une conversation,Neither English nor French,Ni anglais ni francais,From a friend or relative,Auprès d’un ami ou d’un parent,,,,,2,3,N < 30,"Among those who have used opioids that were not prescribed to them in the past 12 months, percent who obtained them from various sources.","Parmi ceux ayant consommé des opioïdes qui ne leur avaient pas été prescrits au cours des 12 derniers mois, pourcentage qui les ont obtenus de différentes sources.",,,Table PR_Q22r * DEM_Q05,22
Source of non-prescribed opioids,Source d’opioïdes non prescrits,39,Languages spoken well enough to conduct a conversation,Langues suffisamment bien parlées pour mener une conversation,Neither English nor French,Ni anglais ni francais,From a drug dealer or stranger in person,Auprès d’un revendeur de drogue ou d’un inconnu,,,,,0,3,N < 30,"Among those who have used opioids that were not prescribed to them in the past 12 months, percent who obtained them from various sources.","Parmi ceux ayant consommé des opioïdes qui ne leur avaient pas été prescrits au cours des 12 derniers mois, pourcentage qui les ont obtenus de différentes sources.",,,Table PR_Q22r * DEM_Q05,22
Source of non-prescribed opioids,Source d’opioïdes non prescrits,39,Languages spoken well enough to conduct a conversation,Langues suffisamment bien parlées pour mener une conversation,Neither English nor French,Ni anglais ni francais,"Other source (e.g., internet, stolen, another country)","Autre source (par ex. sur internet, en les volant, dans un autre pays)",,,,,1,3,N < 30,"Among those who have used opioids that were not prescribed to them in the past 12 months, percent who obtained them from various sources.","Parmi ceux ayant consommé des opioïdes qui ne leur avaient pas été prescrits au cours des 12 derniers mois, pourcentage qui les ont obtenus de différentes sources.",,,Table PR_Q22r * DEM_Q05,22
Source of non-prescribed opioids,Source d’opioïdes non prescrits,39,Student status,Le statut d’étudiant,Student 15-24,Étudiant 15 à 24,From a friend or relative,Auprès d’un ami ou d’un parent,,,,,19,26,N < 30,"Among those who have used opioids that were not prescribed to them in the past 12 months, percent who obtained them from various sources.","Parmi ceux ayant consommé des opioïdes qui ne leur avaient pas été prescrits au cours des 12 derniers mois, pourcentage qui les ont obtenus de différentes sources.",,,Table PR_Q22r * student,22
Source of non-prescribed opioids,Source d’opioïdes non prescrits,39,Student status,Le statut d’étudiant,Student 15-24,Étudiant 15 à 24,From a drug dealer or stranger in person,Auprès d’un revendeur de drogue ou d’un inconnu,,,,,3,26,N < 30,"Among those who have used opioids that were not prescribed to them in the past 12 months, percent who obtained them from various sources.","Parmi ceux ayant consommé des opioïdes qui ne leur avaient pas été prescrits au cours des 12 derniers mois, pourcentage qui les ont obtenus de différentes sources.",,,Table PR_Q22r * student,22
Source of non-prescribed opioids,Source d’opioïdes non prescrits,39,Student status,Le statut d’étudiant,Student 15-24,Étudiant 15 à 24,"Other source (e.g., internet, stolen, another country)","Autre source (par ex. sur internet, en les volant, dans un autre pays)",,,,,4,26,N < 30,"Among those who have used opioids that were not prescribed to them in the past 12 months, percent who obtained them from various sources.","Parmi ceux ayant consommé des opioïdes qui ne leur avaient pas été prescrits au cours des 12 derniers mois, pourcentage qui les ont obtenus de différentes sources.",,,Table PR_Q22r * student,22
Source of non-prescribed opioids,Source d’opioïdes non prescrits,39,Student status,Le statut d’étudiant,Non-student 15-24,Non-étudiant 15 à 24,From a friend or relative,Auprès d’un ami ou d’un parent,50.61847958,,31.8687985,69.19579189,17,30,,"Among those who have used opioids that were not prescribed to them in the past 12 months, percent who obtained them from various sources.","Parmi ceux ayant consommé des opioïdes qui ne leur avaient pas été prescrits au cours des 12 derniers mois, pourcentage qui les ont obtenus de différentes sources.",,,Table PR_Q22r * student,22
Source of non-prescribed opioids,Source d’opioïdes non prescrits,39,Student status,Le statut d’étudiant,Non-student 15-24,Non-étudiant 15 à 24,From a drug dealer or stranger in person,Auprès d’un revendeur de drogue ou d’un inconnu,34.13242055,,18.17569159,54.72812949,9,30,,"Among those who have used opioids that were not prescribed to them in the past 12 months, percent who obtained them from various sources.","Parmi ceux ayant consommé des opioïdes qui ne leur avaient pas été prescrits au cours des 12 derniers mois, pourcentage qui les ont obtenus de différentes sources.",,,Table PR_Q22r * student,22
Source of non-prescribed opioids,Source d’opioïdes non prescrits,39,Student status,Le statut d’étudiant,Non-student 15-24,Non-étudiant 15 à 24,"Other source (e.g., internet, stolen, another country)","Autre source (par ex. sur internet, en les volant, dans un autre pays)",15.24909987,,5.033855404,37.91735641,4,30,,"Among those who have used opioids that were not prescribed to them in the past 12 months, percent who obtained them from various sources.","Parmi ceux ayant consommé des opioïdes qui ne leur avaient pas été prescrits au cours des 12 derniers mois, pourcentage qui les ont obtenus de différentes sources.",,,Table PR_Q22r * student,22
Source of non-prescribed opioids,Source d’opioïdes non prescrits,39,Belonging to a gender or sexual minority,L’identité de genre ou de minorité sexuelle,LGBTQ2+,LGBTQ2+,From a friend or relative,Auprès d’un ami ou d’un parent,63.55080306,,46.53378828,77.74230242,26,41,,"Among those who have used opioids that were not prescribed to them in the past 12 months, percent who obtained them from various sources.","Parmi ceux ayant consommé des opioïdes qui ne leur avaient pas été prescrits au cours des 12 derniers mois, pourcentage qui les ont obtenus de différentes sources.","The LGBTQ2+ group includes all individuals who indicated a valid non-binary gender identity, those who indicated a transgender identity, or a sexuality other than heterosexual.","Le groupe LGBTQ2+ comprend toutes les personnes ayant indiqué une identité de genre non binaire valide, celles ayant indiqué une identité transgenre ou une sexualité autre qu'hétérosexuelle.",Table PR_Q22r * gen_sex_min,22
Source of non-prescribed opioids,Source d’opioïdes non prescrits,39,Belonging to a gender or sexual minority,L’identité de genre ou de minorité sexuelle,LGBTQ2+,LGBTQ2+,From a drug dealer or stranger in person,Auprès d’un revendeur de drogue ou d’un inconnu,19.78628819,,9.538993911,36.58923176,8,41,,"Among those who have used opioids that were not prescribed to them in the past 12 months, percent who obtained them from various sources.","Parmi ceux ayant consommé des opioïdes qui ne leur avaient pas été prescrits au cours des 12 derniers mois, pourcentage qui les ont obtenus de différentes sources.","The LGBTQ2+ group includes all individuals who indicated a valid non-binary gender identity, those who indicated a transgender identity, or a sexuality other than heterosexual.","Le groupe LGBTQ2+ comprend toutes les personnes ayant indiqué une identité de genre non binaire valide, celles ayant indiqué une identité transgenre ou une sexualité autre qu'hétérosexuelle.",Table PR_Q22r * gen_sex_min,22
Source of non-prescribed opioids,Source d’opioïdes non prescrits,39,Belonging to a gender or sexual minority,L’identité de genre ou de minorité sexuelle,LGBTQ2+,LGBTQ2+,"Other source (e.g., internet, stolen, another country)","Autre source (par ex. sur internet, en les volant, dans un autre pays)",16.66290875,,8.088223599,31.23840788,7,41,,"Among those who have used opioids that were not prescribed to them in the past 12 months, percent who obtained them from various sources.","Parmi ceux ayant consommé des opioïdes qui ne leur avaient pas été prescrits au cours des 12 derniers mois, pourcentage qui les ont obtenus de différentes sources.","The LGBTQ2+ group includes all individuals who indicated a valid non-binary gender identity, those who indicated a transgender identity, or a sexuality other than heterosexual.","Le groupe LGBTQ2+ comprend toutes les personnes ayant indiqué une identité de genre non binaire valide, celles ayant indiqué une identité transgenre ou une sexualité autre qu'hétérosexuelle.",Table PR_Q22r * gen_sex_min,22
Source of non-prescribed opioids,Source d’opioïdes non prescrits,39,Belonging to a gender or sexual minority,L’identité de genre ou de minorité sexuelle,Not LGBTQ2+,Pas LGBTQ2+,From a friend or relative,Auprès d’un ami ou d’un parent,64.54572085,,54.63841941,73.34481167,63,97,,"Among those who have used opioids that were not prescribed to them in the past 12 months, percent who obtained them from various sources.","Parmi ceux ayant consommé des opioïdes qui ne leur avaient pas été prescrits au cours des 12 derniers mois, pourcentage qui les ont obtenus de différentes sources.","The LGBTQ2+ group includes all individuals who indicated a valid non-binary gender identity, those who indicated a transgender identity, or a sexuality other than heterosexual.","Le groupe LGBTQ2+ comprend toutes les personnes ayant indiqué une identité de genre non binaire valide, celles ayant indiqué une identité transgenre ou une sexualité autre qu'hétérosexuelle.",Table PR_Q22r * gen_sex_min,22
Source of non-prescribed opioids,Source d’opioïdes non prescrits,39,Belonging to a gender or sexual minority,L’identité de genre ou de minorité sexuelle,Not LGBTQ2+,Pas LGBTQ2+,From a drug dealer or stranger in person,Auprès d’un revendeur de drogue ou d’un inconnu,25.27632672,,17.14806929,35.60183544,24,97,,"Among those who have used opioids that were not prescribed to them in the past 12 months, percent who obtained them from various sources.","Parmi ceux ayant consommé des opioïdes qui ne leur avaient pas été prescrits au cours des 12 derniers mois, pourcentage qui les ont obtenus de différentes sources.","The LGBTQ2+ group includes all individuals who indicated a valid non-binary gender identity, those who indicated a transgender identity, or a sexuality other than heterosexual.","Le groupe LGBTQ2+ comprend toutes les personnes ayant indiqué une identité de genre non binaire valide, celles ayant indiqué une identité transgenre ou une sexualité autre qu'hétérosexuelle.",Table PR_Q22r * gen_sex_min,22
Source of non-prescribed opioids,Source d’opioïdes non prescrits,39,Belonging to a gender or sexual minority,L’identité de genre ou de minorité sexuelle,Not LGBTQ2+,Pas LGBTQ2+,"Other source (e.g., internet, stolen, another country)","Autre source (par ex. sur internet, en les volant, dans un autre pays)",10.17795243,,5.601743683,17.78812672,10,97,,"Among those who have used opioids that were not prescribed to them in the past 12 months, percent who obtained them from various sources.","Parmi ceux ayant consommé des opioïdes qui ne leur avaient pas été prescrits au cours des 12 derniers mois, pourcentage qui les ont obtenus de différentes sources.","The LGBTQ2+ group includes all individuals who indicated a valid non-binary gender identity, those who indicated a transgender identity, or a sexuality other than heterosexual.","Le groupe LGBTQ2+ comprend toutes les personnes ayant indiqué une identité de genre non binaire valide, celles ayant indiqué une identité transgenre ou une sexualité autre qu'hétérosexuelle.",Table PR_Q22r * gen_sex_min,22
Source of non-prescribed opioids,Source d’opioïdes non prescrits,39,Past 12 month experience of homelessness,Expérience de sans-abri au cours des 12 derniers mois,Housing insecurity,Précarité du logement,From a friend or relative,Auprès d’un ami ou d’un parent,,,,,15,28,N < 30,"Among those who have used opioids that were not prescribed to them in the past 12 months, percent who obtained them from various sources.","Parmi ceux ayant consommé des opioïdes qui ne leur avaient pas été prescrits au cours des 12 derniers mois, pourcentage qui les ont obtenus de différentes sources.",,,Table PR_Q22r * DEM_Q0809,22
Source of non-prescribed opioids,Source d’opioïdes non prescrits,39,Past 12 month experience of homelessness,Expérience de sans-abri au cours des 12 derniers mois,Housing insecurity,Précarité du logement,From a drug dealer or stranger in person,Auprès d’un revendeur de drogue ou d’un inconnu,,,,,7,28,N < 30,"Among those who have used opioids that were not prescribed to them in the past 12 months, percent who obtained them from various sources.","Parmi ceux ayant consommé des opioïdes qui ne leur avaient pas été prescrits au cours des 12 derniers mois, pourcentage qui les ont obtenus de différentes sources.",,,Table PR_Q22r * DEM_Q0809,22
